"JOINED","FIRST NAME","LAST NAME","EMAIL","COHORT","GROUP(S)","MENTEE STATUS","ADVISOR/MENTOR STATUS","WEBINAR STATUS","LAST LOGIN","MENTEE PROFILE CREATED","ADVISOR/MENTOR PROFILE CREATED","EXTERNAL ID","FIRSTHAND ID","GRADUATION YEAR","DEGREES","SCHOOLS","CONSULTS GIVEN","CONSULTS RECEIVED","TOTAL CONSULTS","CURRENT EMPLOYER","CURRENT LOCATION","CURRENT INDUSTRY","CURRENT JOB FUNCTION","LIST(S)","AVERAGE ADVISOR/MENTOR RATING","% POSITIVE ADVISOR/MENTOR REVIEWS","IS RESTRICTED TO GROUPS","OUT-OF-OFFICE SINCE","OUT-OF-OFFICE UNTIL","NOTES","PROGRAMS","AFFILIATION","PHONE NUMBER","BOOTH(S)","BOOTH(S) MANAGED","FAIRS","FIELD OF STUDY","GENDER","RACE / ETHNICITY","RESUME"
"Sep 11, 2023","Darius","Grant","leonardo.erdman14@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330945","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 11, 2023","Neal","Maggio","lempi68@gmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330944","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 11, 2023","Yvonne","Homenick","elaina_abshire60@yahoo.com","unknown","","Added","Added","Live","","","","","10330943","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 11, 2023","Kaya","Abshire","dulce95@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330942","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 11, 2023","Imani","DuBuque","jamie.sanford@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330941","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 11, 2023","Jerald","Mraz","cora.aufderhar24@yahoo.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330940","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Brenna","Lind","sister.romaguera@gmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330939","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Vidal","Kuhn","korey.leannon43@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330938","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Evelyn","Gottlieb","breana.gleichner@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330937","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Catharine","Skiles","ahmad86@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330936","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Jennie","Kuvalis","lempi_kunze@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330933","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Fletcher","Turner","richmond38@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330932","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Uriah","Hettinger","syble78@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330926","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Boyd","Gaylord","audie.hackett15@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330925","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Laverna","Witting","maudie.gibson70@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330924","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Jay","Farrell","dax8@gmail.com","unknown","","Added","Added","Live","","","","","10330923","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Ottilie","Langworth","kenya88@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330922","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Araceli","McKenzie","aidan_zboncak4@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330921","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Josianne","Reinger","greta96@hotmail.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330920","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 04, 2023","Valentina","Rice","destiny.jenkins@hotmail.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330919","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 01, 2023","Uat1","Tester1","uat1.tester1-a@example.com","recent-alumni","","Added","N/A - No Access","Live","","","","","10330915","2020","","University of Rhode Island, Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Fredy","Mraz","brendan87@gmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330913","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Ken","Legros","lea_kling81@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330912","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Bobby","Schuppe","raegan96@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330911","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Adan","Bailey","orval31@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330910","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Camila","Koss","javon10@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","i91qif70uf","10330898","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Asha","Kuvalis","darby.hilll41@hotmail.com","unknown","","Added","Added","Live","","","","","10330897","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Leslie","Russel","rae.gutkowski63@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330896","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Jacky","Dach","tracy_goyette@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330895","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Marina","Kulas","ada6@hotmail.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330894","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Vada","Schultz","marcelino36@gmail.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330893","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 28, 2023","Phyllis","Bartell","wilton11@hotmail.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330892","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 24, 2023","Edmund","Kovacek","cesar_larson@gmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330891","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 24, 2023","Jedidiah","VonRueden","furman.walker@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330890","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 23, 2023","srvaya","m","saravaya@gamil.com","unknown","","Added","N/A - No Access","Live","","","","QATESTER","10330887","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Jerry","Swaniawski","allene.rippin@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330883","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Paula","Witting","ethel.schneider@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330882","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Francisco","Kohler","hardy31@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330881","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Lyda","Armstrong","shawna.bashirian@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330880","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Vada","Mueller","sage_cummerata11@gmail.com","unknown","","N/A - No Access","Added","Blocked","","","","","10330878","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Prince","Wintheiser","nona63@hotmail.com","unknown","","Added","Added","Live","","","","","10330872","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Rosendo","Lesch","tremayne64@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","ztfp98f8ft","10330868","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Ursula","Aufderhar","wilfrid.waelchi1@yahoo.com","unknown","","Added","Added","Live","","","","","10330867","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Kassandra","Farrell","earline39@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330866","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Jarod","Mraz","raphaelle_hoeger@gmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330865","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Reece","Lockman","lenna90@hotmail.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330864","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Brody","Rowe","eveline_west@hotmail.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330863","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","Lenny","Legros","davion53@yahoo.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330862","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 21, 2023","charan","Reddy","charan@123gmail.com","unknown","Rowing","Added","N/A - No Access","Live","","","","","10330860","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Fernando","Heathcote","scottie_mcclure20@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330859","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Delia","Lakin","justine.hackett@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330858","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Quinn","Stoltenberg","elta.armstrong@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330857","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Eldred","Leuschke","rafaela59@yahoo.com","unknown","Lacrosse","N/A - No Access","Added","Live","","","","","10330856","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Oswaldo","Mohr","koby.kilback@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","hzny87z2d5","10330844","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Price","Luettgen","melba67@gmail.com","unknown","","Added","Added","Live","","","","","10330843","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Kelley","Smith","jayson_goodwin@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330842","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Sidney","McGlynn","tony8@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330841","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Jaylon","Hodkiewicz","luigi84@yahoo.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330840","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Garnet","Gutkowski","madisen1@hotmail.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330839","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 18, 2023","Simone","Franecki","rachael54@gmail.com","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","","","","","10330838","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 14, 2023","Dakota","Ziemann","dina.barton9@hotmail.com","unknown","","N/A - No Access","Added","Blocked","","","","","10330814","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 14, 2023","Eileen","Herzog","danyka_marvin6@yahoo.com","unknown","","Blocked","N/A - No Access","Live","","","","","10330808","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 14, 2023","Amparo","Hirthe","beatrice.stracke@yahoo.com","unknown","","Added","Added","Live","","","","","10330806","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 11, 2023","Orlando","Abernathy","rupert_grady@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330802","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 11, 2023","Jaylon","Cummings","merritt_homenick@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330801","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 11, 2023","Winnifred","Block","jerad_jaskolski@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330800","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 11, 2023","Delia","Donnelly","margaret.koss0@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330799","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 11, 2023","Laurine","Morissette","vivian_dare@yahoo.com","unknown","","Blocked","N/A - No Access","Live","","","","","10330790","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Aug 11, 2023","Danielle","Hermann","edythe.heller49@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","rbhcej0i61","10330787","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
